instance_id,pair_id,text1_lang,text2_lang,text1,text2,label
dico_phrasis_0000028__es-eu__original,dico_phrasis_0000028,es,eu,propuesta,plan baterako,BACKWARD_ENTAILMENT
dico_phrasis_0000028__eu-en__flipped,dico_phrasis_0000028,eu,en,plan baterako,proposal,FORWARD_ENTAILMENT
dico_phrasis_0000028__eu-en__original,dico_phrasis_0000028,eu,en,proposamen,for plan,BACKWARD_ENTAILMENT
dico_phrasis_0000028__eu-es__flipped,dico_phrasis_0000028,eu,es,plan baterako,propuesta,FORWARD_ENTAILMENT
dico_phrasis_0000028__eu-es__original,dico_phrasis_0000028,eu,es,proposamen,para el plan,BACKWARD_ENTAILMENT
dico_phrasis_0000029__en-es__flipped,dico_phrasis_0000029,en,es,after full 5 years in captivity,tras casi cinco años de cautiverio,FORWARD_ENTAILMENT
dico_phrasis_0000029__en-es__original,dico_phrasis_0000029,en,es,after almost five years captivity,tras cinco años completos en cautiverio,BACKWARD_ENTAILMENT
dico_phrasis_0000029__en-eu__flipped,dico_phrasis_0000029,en,eu,after full 5 years in captivity,ia bost urteko gatibualdiaren ondoren,FORWARD_ENTAILMENT
dico_phrasis_0000029__en-eu__original,dico_phrasis_0000029,en,eu,after almost five years captivity,gatibualdian bost urte oso eman ondoren,BACKWARD_ENTAILMENT
dico_phrasis_0000029__es-en__flipped,dico_phrasis_0000029,es,en,tras cinco años completos en cautiverio,after almost five years captivity,FORWARD_ENTAILMENT
dico_phrasis_0000029__es-en__original,dico_phrasis_0000029,es,en,tras casi cinco años de cautiverio,after full 5 years in captivity,BACKWARD_ENTAILMENT
dico_phrasis_0000029__es-eu__flipped,dico_phrasis_0000029,es,eu,tras cinco años completos en cautiverio,ia bost urteko gatibualdiaren ondoren,FORWARD_ENTAILMENT
dico_phrasis_0000029__es-eu__original,dico_phrasis_0000029,es,eu,tras casi cinco años de cautiverio,gatibualdian bost urte oso eman ondoren,BACKWARD_ENTAILMENT
dico_phrasis_0000029__eu-en__flipped,dico_phrasis_0000029,eu,en,gatibualdian bost urte oso eman ondoren,after almost five years captivity,FORWARD_ENTAILMENT
dico_phrasis_0000029__eu-en__original,dico_phrasis_0000029,eu,en,ia bost urteko gatibualdiaren ondoren,after full 5 years in captivity,BACKWARD_ENTAILMENT
dico_phrasis_0000029__eu-es__flipped,dico_phrasis_0000029,eu,es,gatibualdian bost urte oso eman ondoren,tras casi cinco años de cautiverio,FORWARD_ENTAILMENT
dico_phrasis_0000029__eu-es__original,dico_phrasis_0000029,eu,es,ia bost urteko gatibualdiaren ondoren,tras cinco años completos en cautiverio,BACKWARD_ENTAILMENT
dico_phrasis_0000033__en-es__flipped,dico_phrasis_0000033,en,es,9 foreign tourists and one Pakistani,10 turistas extranjeros,FORWARD_ENTAILMENT
dico_phrasis_0000033__en-es__original,dico_phrasis_0000033,en,es,10 foreign tourists,9 turistas extranjeros y un pakistaní,BACKWARD_ENTAILMENT
dico_phrasis_0000033__en-eu__flipped,dico_phrasis_0000033,en,eu,9 foreign tourists and one Pakistani,10 turista atzerritar,FORWARD_ENTAILMENT
dico_phrasis_0000033__en-eu__original,dico_phrasis_0000033,en,eu,10 foreign tourists,9 turista atzerritar eta pakistandar bat,BACKWARD_ENTAILMENT
dico_phrasis_0000033__es-en__flipped,dico_phrasis_0000033,es,en,9 turistas extranjeros y un pakistaní,10 foreign tourists,FORWARD_ENTAILMENT
dico_phrasis_0000033__es-en__original,dico_phrasis_0000033,es,en,10 turistas extranjeros,9 foreign tourists and one Pakistani,BACKWARD_ENTAILMENT
dico_phrasis_0000033__es-eu__flipped,dico_phrasis_0000033,es,eu,9 turistas extranjeros y un pakistaní,10 turista atzerritar,FORWARD_ENTAILMENT
dico_phrasis_0000033__es-eu__original,dico_phrasis_0000033,es,eu,10 turistas extranjeros,9 turista atzerritar eta pakistandar bat,BACKWARD_ENTAILMENT
dico_phrasis_0000033__eu-en__flipped,dico_phrasis_0000033,eu,en,9 turista atzerritar eta pakistandar bat,10 foreign tourists,FORWARD_ENTAILMENT
dico_phrasis_0000033__eu-en__original,dico_phrasis_0000033,eu,en,10 turista atzerritar,9 foreign tourists and one Pakistani,BACKWARD_ENTAILMENT
dico_phrasis_0000033__eu-es__flipped,dico_phrasis_0000033,eu,es,9 turista atzerritar eta pakistandar bat,10 turistas extranjeros,FORWARD_ENTAILMENT
dico_phrasis_0000033__eu-es__original,dico_phrasis_0000033,eu,es,10 turista atzerritar,9 turistas extranjeros y un pakistaní,BACKWARD_ENTAILMENT
dico_phrasis_0000036__en-es__flipped,dico_phrasis_0000036,en,es,as Australia 's new Prime Minister,como primer ministro de Australia,FORWARD_ENTAILMENT
dico_phrasis_0000036__en-es__original,dico_phrasis_0000036,en,es,as Australian PM,como nuevo primer ministro de Australia,BACKWARD_ENTAILMENT
dico_phrasis_0000036__en-eu__flipped,dico_phrasis_0000036,en,eu,as Australia 's new Prime Minister,Australiako lehen ministro gisa,FORWARD_ENTAILMENT
dico_phrasis_0000036__en-eu__original,dico_phrasis_0000036,en,eu,as Australian PM,Australiako lehen ministro berri gisa,BACKWARD_ENTAILMENT
dico_phrasis_0000036__es-en__flipped,dico_phrasis_0000036,es,en,como nuevo primer ministro de Australia,as Australian PM,FORWARD_ENTAILMENT
dico_phrasis_0000036__es-en__original,dico_phrasis_0000036,es,en,como primer ministro de Australia,as Australia 's new Prime Minister,BACKWARD_ENTAILMENT
dico_phrasis_0000036__es-eu__flipped,dico_phrasis_0000036,es,eu,como nuevo primer ministro de Australia,Australiako lehen ministro gisa,FORWARD_ENTAILMENT
dico_phrasis_0000036__es-eu__original,dico_phrasis_0000036,es,eu,como primer ministro de Australia,Australiako lehen ministro berri gisa,BACKWARD_ENTAILMENT
dico_phrasis_0000036__eu-en__flipped,dico_phrasis_0000036,eu,en,Australiako lehen ministro berri gisa,as Australian PM,FORWARD_ENTAILMENT
dico_phrasis_0000036__eu-en__original,dico_phrasis_0000036,eu,en,Australiako lehen ministro gisa,as Australia 's new Prime Minister,BACKWARD_ENTAILMENT
dico_phrasis_0000036__eu-es__flipped,dico_phrasis_0000036,eu,es,Australiako lehen ministro berri gisa,como primer ministro de Australia,FORWARD_ENTAILMENT
dico_phrasis_0000036__eu-es__original,dico_phrasis_0000036,eu,es,Australiako lehen ministro gisa,como nuevo primer ministro de Australia,BACKWARD_ENTAILMENT
dico_phrasis_0000037__en-es__flipped,dico_phrasis_0000037,en,es,of one-child policy,política del hijo único,FORWARD_ENTAILMENT
dico_phrasis_0000037__en-es__original,dico_phrasis_0000037,en,es,one-child policy,de la política del hijo único,BACKWARD_ENTAILMENT
dico_phrasis_0000037__en-eu__flipped,dico_phrasis_0000037,en,eu,of one-child policy,seme-alaba bakarraren politika,FORWARD_ENTAILMENT
dico_phrasis_0000037__en-eu__original,dico_phrasis_0000037,en,eu,one-child policy,seme-alaba bakarraren politikaren,BACKWARD_ENTAILMENT
dico_phrasis_0000037__es-en__flipped,dico_phrasis_0000037,es,en,de la política del hijo único,one-child policy,FORWARD_ENTAILMENT
dico_phrasis_0000037__es-en__original,dico_phrasis_0000037,es,en,política del hijo único,of one-child policy,BACKWARD_ENTAILMENT
dico_phrasis_0000037__es-eu__flipped,dico_phrasis_0000037,es,eu,de la política del hijo único,seme-alaba bakarraren politika,FORWARD_ENTAILMENT
dico_phrasis_0000037__es-eu__original,dico_phrasis_0000037,es,eu,política del hijo único,seme-alaba bakarraren politikaren,BACKWARD_ENTAILMENT
dico_phrasis_0000037__eu-en__flipped,dico_phrasis_0000037,eu,en,seme-alaba bakarraren politikaren,one-child policy,FORWARD_ENTAILMENT
dico_phrasis_0000037__eu-en__original,dico_phrasis_0000037,eu,en,seme-alaba bakarraren politika,of one-child policy,BACKWARD_ENTAILMENT
dico_phrasis_0000037__eu-es__flipped,dico_phrasis_0000037,eu,es,seme-alaba bakarraren politikaren,política del hijo único,FORWARD_ENTAILMENT
dico_phrasis_0000037__eu-es__original,dico_phrasis_0000037,eu,es,seme-alaba bakarraren politika,de la política del hijo único,BACKWARD_ENTAILMENT
dico_phrasis_0000038__en-es__flipped,dico_phrasis_0000038,en,es,A mother,Una mujer,FORWARD_ENTAILMENT
dico_phrasis_0000038__en-es__original,dico_phrasis_0000038,en,es,A woman,Una madre,BACKWARD_ENTAILMENT
dico_phrasis_0000038__en-eu__flipped,dico_phrasis_0000038,en,eu,A mother,Emakume bat,FORWARD_ENTAILMENT
dico_phrasis_0000038__en-eu__original,dico_phrasis_0000038,en,eu,A woman,Ama bat,BACKWARD_ENTAILMENT
dico_phrasis_0000038__es-en__flipped,dico_phrasis_0000038,es,en,Una madre,A woman,FORWARD_ENTAILMENT
dico_phrasis_0000038__es-en__original,dico_phrasis_0000038,es,en,Una mujer,A mother,BACKWARD_ENTAILMENT
dico_phrasis_0000038__es-eu__flipped,dico_phrasis_0000038,es,eu,Una madre,Emakume bat,FORWARD_ENTAILMENT
dico_phrasis_0000038__es-eu__original,dico_phrasis_0000038,es,eu,Una mujer,Ama bat,BACKWARD_ENTAILMENT
dico_phrasis_0000038__eu-en__flipped,dico_phrasis_0000038,eu,en,Ama bat,A woman,FORWARD_ENTAILMENT
dico_phrasis_0000038__eu-en__original,dico_phrasis_0000038,eu,en,Emakume bat,A mother,BACKWARD_ENTAILMENT
dico_phrasis_0000038__eu-es__flipped,dico_phrasis_0000038,eu,es,Ama bat,Una mujer,FORWARD_ENTAILMENT
dico_phrasis_0000038__eu-es__original,dico_phrasis_0000038,eu,es,Emakume bat,Una madre,BACKWARD_ENTAILMENT
dico_phrasis_0000039__en-es__flipped,dico_phrasis_0000039,en,es,after her eight-year-old daughter,tras una niña de ocho años,FORWARD_ENTAILMENT
dico_phrasis_0000039__en-es__original,dico_phrasis_0000039,en,es,after an eight-year-old girl,tras su hija de ocho años,BACKWARD_ENTAILMENT
dico_phrasis_0000039__en-eu__flipped,dico_phrasis_0000039,en,eu,after her eight-year-old daughter,zortzi urteko neska baten ondoren,FORWARD_ENTAILMENT
dico_phrasis_0000039__en-eu__original,dico_phrasis_0000039,en,eu,after an eight-year-old girl,bere zortzi urteko alabaren ondoren,BACKWARD_ENTAILMENT
dico_phrasis_0000039__es-en__flipped,dico_phrasis_0000039,es,en,tras su hija de ocho años,after an eight-year-old girl,FORWARD_ENTAILMENT
dico_phrasis_0000039__es-en__original,dico_phrasis_0000039,es,en,tras una niña de ocho años,after her eight-year-old daughter,BACKWARD_ENTAILMENT
dico_phrasis_0000039__es-eu__flipped,dico_phrasis_0000039,es,eu,tras su hija de ocho años,zortzi urteko neska baten ondoren,FORWARD_ENTAILMENT
dico_phrasis_0000039__es-eu__original,dico_phrasis_0000039,es,eu,tras una niña de ocho años,bere zortzi urteko alabaren ondoren,BACKWARD_ENTAILMENT
dico_phrasis_0000039__eu-en__flipped,dico_phrasis_0000039,eu,en,bere zortzi urteko alabaren ondoren,after an eight-year-old girl,FORWARD_ENTAILMENT
dico_phrasis_0000039__eu-en__original,dico_phrasis_0000039,eu,en,zortzi urteko neska baten ondoren,after her eight-year-old daughter,BACKWARD_ENTAILMENT
dico_phrasis_0000039__eu-es__flipped,dico_phrasis_0000039,eu,es,bere zortzi urteko alabaren ondoren,tras una niña de ocho años,FORWARD_ENTAILMENT
dico_phrasis_0000039__eu-es__original,dico_phrasis_0000039,eu,es,zortzi urteko neska baten ondoren,tras su hija de ocho años,BACKWARD_ENTAILMENT
dico_phrasis_0000042__en-es__flipped,dico_phrasis_0000042,en,es,up 0.2 percent,"0,2 por ciento",FORWARD_ENTAILMENT
dico_phrasis_0000042__en-es__original,dico_phrasis_0000042,en,es,0.2 pct.,"un aumento del 0,2 por ciento",BACKWARD_ENTAILMENT
dico_phrasis_0000042__en-eu__flipped,dico_phrasis_0000042,en,eu,up 0.2 percent,"ehuneko 0,2",FORWARD_ENTAILMENT
dico_phrasis_0000042__en-eu__original,dico_phrasis_0000042,en,eu,0.2 pct.,"ehuneko 0,2 gora",BACKWARD_ENTAILMENT
dico_phrasis_0000042__es-en__flipped,dico_phrasis_0000042,es,en,"un aumento del 0,2 por ciento",0.2 pct.,FORWARD_ENTAILMENT
dico_phrasis_0000042__es-en__original,dico_phrasis_0000042,es,en,"0,2 por ciento",up 0.2 percent,BACKWARD_ENTAILMENT
dico_phrasis_0000042__es-eu__flipped,dico_phrasis_0000042,es,eu,"un aumento del 0,2 por ciento","ehuneko 0,2",FORWARD_ENTAILMENT
dico_phrasis_0000042__es-eu__original,dico_phrasis_0000042,es,eu,"0,2 por ciento","ehuneko 0,2 gora",BACKWARD_ENTAILMENT
dico_phrasis_0000042__eu-en__flipped,dico_phrasis_0000042,eu,en,"ehuneko 0,2 gora",0.2 pct.,FORWARD_ENTAILMENT
dico_phrasis_0000042__eu-en__original,dico_phrasis_0000042,eu,en,"ehuneko 0,2",up 0.2 percent,BACKWARD_ENTAILMENT
dico_phrasis_0000042__eu-es__flipped,dico_phrasis_0000042,eu,es,"ehuneko 0,2 gora","0,2 por ciento",FORWARD_ENTAILMENT
dico_phrasis_0000042__eu-es__original,dico_phrasis_0000042,eu,es,"ehuneko 0,2","un aumento del 0,2 por ciento",BACKWARD_ENTAILMENT
dico_phrasis_0000043__en-es__flipped,dico_phrasis_0000043,en,es,of chemical weapons,armas químicas,FORWARD_ENTAILMENT
dico_phrasis_0000043__en-es__original,dico_phrasis_0000043,en,es,chemical weapons,de armas químicas,BACKWARD_ENTAILMENT
dico_phrasis_0000043__en-eu__flipped,dico_phrasis_0000043,en,eu,of chemical weapons,arma kimikoak,FORWARD_ENTAILMENT
dico_phrasis_0000043__en-eu__original,dico_phrasis_0000043,en,eu,chemical weapons,arma kimikoen,BACKWARD_ENTAILMENT
dico_phrasis_0000043__es-en__flipped,dico_phrasis_0000043,es,en,de armas químicas,chemical weapons,FORWARD_ENTAILMENT
dico_phrasis_0000043__es-en__original,dico_phrasis_0000043,es,en,armas químicas,of chemical weapons,BACKWARD_ENTAILMENT
dico_phrasis_0000043__es-eu__flipped,dico_phrasis_0000043,es,eu,de armas químicas,arma kimikoak,FORWARD_ENTAILMENT
dico_phrasis_0000043__es-eu__original,dico_phrasis_0000043,es,eu,armas químicas,arma kimikoen,BACKWARD_ENTAILMENT
dico_phrasis_0000043__eu-en__flipped,dico_phrasis_0000043,eu,en,arma kimikoen,chemical weapons,FORWARD_ENTAILMENT
dico_phrasis_0000043__eu-en__original,dico_phrasis_0000043,eu,en,arma kimikoak,of chemical weapons,BACKWARD_ENTAILMENT
dico_phrasis_0000043__eu-es__flipped,dico_phrasis_0000043,eu,es,arma kimikoen,armas químicas,FORWARD_ENTAILMENT
dico_phrasis_0000043__eu-es__original,dico_phrasis_0000043,eu,es,arma kimikoak,de armas químicas,BACKWARD_ENTAILMENT
dico_phrasis_0000044__en-es__flipped,dico_phrasis_0000044,en,es,UN Chemical Arms Experts,Equipo de armas químicas,FORWARD_ENTAILMENT
dico_phrasis_0000044__en-es__original,dico_phrasis_0000044,en,es,Chemical Arms Team,Expertos de la ONU en armas químicas,BACKWARD_ENTAILMENT
dico_phrasis_0000044__en-eu__flipped,dico_phrasis_0000044,en,eu,UN Chemical Arms Experts,Arma Kimikoen Taldea,FORWARD_ENTAILMENT
dico_phrasis_0000044__en-eu__original,dico_phrasis_0000044,en,eu,Chemical Arms Team,NBEko Arma Kimikoen Adituak,BACKWARD_ENTAILMENT
dico_phrasis_0000044__es-en__flipped,dico_phrasis_0000044,es,en,Expertos de la ONU en armas químicas,Chemical Arms Team,FORWARD_ENTAILMENT
dico_phrasis_0000044__es-en__original,dico_phrasis_0000044,es,en,Equipo de armas químicas,UN Chemical Arms Experts,BACKWARD_ENTAILMENT
dico_phrasis_0000044__es-eu__flipped,dico_phrasis_0000044,es,eu,Expertos de la ONU en armas químicas,Arma Kimikoen Taldea,FORWARD_ENTAILMENT
dico_phrasis_0000044__es-eu__original,dico_phrasis_0000044,es,eu,Equipo de armas químicas,NBEko Arma Kimikoen Adituak,BACKWARD_ENTAILMENT
dico_phrasis_0000044__eu-en__flipped,dico_phrasis_0000044,eu,en,NBEko Arma Kimikoen Adituak,Chemical Arms Team,FORWARD_ENTAILMENT
dico_phrasis_0000044__eu-en__original,dico_phrasis_0000044,eu,en,Arma Kimikoen Taldea,UN Chemical Arms Experts,BACKWARD_ENTAILMENT
dico_phrasis_0000044__eu-es__flipped,dico_phrasis_0000044,eu,es,NBEko Arma Kimikoen Adituak,Equipo de armas químicas,FORWARD_ENTAILMENT
dico_phrasis_0000044__eu-es__original,dico_phrasis_0000044,eu,es,Arma Kimikoen Taldea,Expertos de la ONU en armas químicas,BACKWARD_ENTAILMENT
dico_phrasis_0000045__en-es__flipped,dico_phrasis_0000045,en,es,'s opposition party,su oposición,FORWARD_ENTAILMENT
dico_phrasis_0000045__en-es__original,dico_phrasis_0000045,en,es,'s opposition,su partido de la oposición,BACKWARD_ENTAILMENT
dico_phrasis_0000045__en-eu__flipped,dico_phrasis_0000045,en,eu,'s opposition party,-ren oposizioa,FORWARD_ENTAILMENT
dico_phrasis_0000045__en-eu__original,dico_phrasis_0000045,en,eu,'s opposition,-ren oposizioko alderdia,BACKWARD_ENTAILMENT
dico_phrasis_0000045__es-en__flipped,dico_phrasis_0000045,es,en,su partido de la oposición,'s opposition,FORWARD_ENTAILMENT
dico_phrasis_0000045__es-en__original,dico_phrasis_0000045,es,en,su oposición,'s opposition party,BACKWARD_ENTAILMENT
dico_phrasis_0000045__es-eu__flipped,dico_phrasis_0000045,es,eu,su partido de la oposición,-ren oposizioa,FORWARD_ENTAILMENT
dico_phrasis_0000045__es-eu__original,dico_phrasis_0000045,es,eu,su oposición,-ren oposizioko alderdia,BACKWARD_ENTAILMENT
dico_phrasis_0000045__eu-en__flipped,dico_phrasis_0000045,eu,en,-ren oposizioko alderdia,'s opposition,FORWARD_ENTAILMENT
dico_phrasis_0000045__eu-en__original,dico_phrasis_0000045,eu,en,-ren oposizioa,'s opposition party,BACKWARD_ENTAILMENT
dico_phrasis_0000045__eu-es__flipped,dico_phrasis_0000045,eu,es,-ren oposizioko alderdia,su oposición,FORWARD_ENTAILMENT
dico_phrasis_0000045__eu-es__original,dico_phrasis_0000045,eu,es,-ren oposizioa,su partido de la oposición,BACKWARD_ENTAILMENT
dico_phrasis_0000047__en-es__flipped,dico_phrasis_0000047,en,es,Bangladesh collapse deaths,número de muertos,FORWARD_ENTAILMENT
dico_phrasis_0000047__en-es__original,dico_phrasis_0000047,en,es,death toll,muertes por el derrumbe en Bangladés,BACKWARD_ENTAILMENT
dico_phrasis_0000047__en-eu__flipped,dico_phrasis_0000047,en,eu,Bangladesh collapse deaths,hildakoen kopurua,FORWARD_ENTAILMENT
dico_phrasis_0000047__en-eu__original,dico_phrasis_0000047,en,eu,death toll,Bangladesheko kolapsoan hildakoak,BACKWARD_ENTAILMENT
dico_phrasis_0000047__es-en__flipped,dico_phrasis_0000047,es,en,muertes por el derrumbe en Bangladés,death toll,FORWARD_ENTAILMENT
dico_phrasis_0000047__es-en__original,dico_phrasis_0000047,es,en,número de muertos,Bangladesh collapse deaths,BACKWARD_ENTAILMENT
dico_phrasis_0000047__es-eu__flipped,dico_phrasis_0000047,es,eu,muertes por el derrumbe en Bangladés,hildakoen kopurua,FORWARD_ENTAILMENT
dico_phrasis_0000047__es-eu__original,dico_phrasis_0000047,es,eu,número de muertos,Bangladesheko kolapsoan hildakoak,BACKWARD_ENTAILMENT
dico_phrasis_0000047__eu-en__flipped,dico_phrasis_0000047,eu,en,Bangladesheko kolapsoan hildakoak,death toll,FORWARD_ENTAILMENT
dico_phrasis_0000047__eu-en__original,dico_phrasis_0000047,eu,en,hildakoen kopurua,Bangladesh collapse deaths,BACKWARD_ENTAILMENT
dico_phrasis_0000047__eu-es__flipped,dico_phrasis_0000047,eu,es,Bangladesheko kolapsoan hildakoak,número de muertos,FORWARD_ENTAILMENT
dico_phrasis_0000047__eu-es__original,dico_phrasis_0000047,eu,es,hildakoen kopurua,muertes por el derrumbe en Bangladés,BACKWARD_ENTAILMENT
dico_phrasis_0000048__en-es__flipped,dico_phrasis_0000048,en,es,Italy gov 't,Italia,FORWARD_ENTAILMENT
dico_phrasis_0000048__en-es__original,dico_phrasis_0000048,en,es,Italy,Gobierno de Italia,BACKWARD_ENTAILMENT
dico_phrasis_0000048__en-eu__flipped,dico_phrasis_0000048,en,eu,Italy gov 't,Italia,FORWARD_ENTAILMENT
dico_phrasis_0000048__en-eu__original,dico_phrasis_0000048,en,eu,Italy,Italiako gobernua,BACKWARD_ENTAILMENT
dico_phrasis_0000048__es-en__flipped,dico_phrasis_0000048,es,en,Gobierno de Italia,Italy,FORWARD_ENTAILMENT
dico_phrasis_0000048__es-en__original,dico_phrasis_0000048,es,en,Italia,Italy gov 't,BACKWARD_ENTAILMENT
dico_phrasis_0000048__es-eu__flipped,dico_phrasis_0000048,es,eu,Gobierno de Italia,Italia,FORWARD_ENTAILMENT
dico_phrasis_0000048__es-eu__original,dico_phrasis_0000048,es,eu,Italia,Italiako gobernua,BACKWARD_ENTAILMENT
dico_phrasis_0000048__eu-en__flipped,dico_phrasis_0000048,eu,en,Italiako gobernua,Italy,FORWARD_ENTAILMENT
dico_phrasis_0000048__eu-en__original,dico_phrasis_0000048,eu,en,Italia,Italy gov 't,BACKWARD_ENTAILMENT
dico_phrasis_0000048__eu-es__flipped,dico_phrasis_0000048,eu,es,Italiako gobernua,Italia,FORWARD_ENTAILMENT
dico_phrasis_0000048__eu-es__original,dico_phrasis_0000048,eu,es,Italia,Gobierno de Italia,BACKWARD_ENTAILMENT
dico_phrasis_0000049__en-es__flipped,dico_phrasis_0000049,en,es,humanitarian asylum,asilo,FORWARD_ENTAILMENT
dico_phrasis_0000049__en-es__original,dico_phrasis_0000049,en,es,asylum,asilo humanitario,BACKWARD_ENTAILMENT
dico_phrasis_0000049__en-eu__flipped,dico_phrasis_0000049,en,eu,humanitarian asylum,asiloa,FORWARD_ENTAILMENT
dico_phrasis_0000049__en-eu__original,dico_phrasis_0000049,en,eu,asylum,asilo humanitarioa,BACKWARD_ENTAILMENT
dico_phrasis_0000049__es-en__flipped,dico_phrasis_0000049,es,en,asilo humanitario,asylum,FORWARD_ENTAILMENT
dico_phrasis_0000049__es-en__original,dico_phrasis_0000049,es,en,asilo,humanitarian asylum,BACKWARD_ENTAILMENT
dico_phrasis_0000049__es-eu__flipped,dico_phrasis_0000049,es,eu,asilo humanitario,asiloa,FORWARD_ENTAILMENT
dico_phrasis_0000049__es-eu__original,dico_phrasis_0000049,es,eu,asilo,asilo humanitarioa,BACKWARD_ENTAILMENT
dico_phrasis_0000049__eu-en__flipped,dico_phrasis_0000049,eu,en,asilo humanitarioa,asylum,FORWARD_ENTAILMENT
dico_phrasis_0000049__eu-en__original,dico_phrasis_0000049,eu,en,asiloa,humanitarian asylum,BACKWARD_ENTAILMENT
dico_phrasis_0000049__eu-es__flipped,dico_phrasis_0000049,eu,es,asilo humanitarioa,asilo,FORWARD_ENTAILMENT
dico_phrasis_0000049__eu-es__original,dico_phrasis_0000049,eu,es,asiloa,asilo humanitario,BACKWARD_ENTAILMENT
