instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0000020__eu-es__original,dico_phrasis_0000020,eu,es,aldarrikapena,afirmación de MKO,dico_phrasis_0000020__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000022__en-es__flipped,dico_phrasis_0000022,en,es,Australian ship,Barco,dico_phrasis_0000022__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000022__en-es__original,dico_phrasis_0000022,en,es,Ship,Barco australiano,dico_phrasis_0000022__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000022__en-eu__flipped,dico_phrasis_0000022,en,eu,Australian ship,Itsasontzia,dico_phrasis_0000022__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000022__en-eu__original,dico_phrasis_0000022,en,eu,Ship,Australiako itsasontzia,dico_phrasis_0000022__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000022__es-en__flipped,dico_phrasis_0000022,es,en,Barco australiano,Ship,dico_phrasis_0000022__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000022__es-en__original,dico_phrasis_0000022,es,en,Barco,Australian ship,dico_phrasis_0000022__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000022__es-eu__flipped,dico_phrasis_0000022,es,eu,Barco australiano,Itsasontzia,dico_phrasis_0000022__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000022__es-eu__original,dico_phrasis_0000022,es,eu,Barco,Australiako itsasontzia,dico_phrasis_0000022__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000022__eu-en__flipped,dico_phrasis_0000022,eu,en,Australiako itsasontzia,Ship,dico_phrasis_0000022__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000022__eu-en__original,dico_phrasis_0000022,eu,en,Itsasontzia,Australian ship,dico_phrasis_0000022__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000022__eu-es__flipped,dico_phrasis_0000022,eu,es,Australiako itsasontzia,Barco,dico_phrasis_0000022__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000022__eu-es__original,dico_phrasis_0000022,eu,es,Itsasontzia,Barco australiano,dico_phrasis_0000022__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000025__en-es__flipped,dico_phrasis_0000025,en,es,for Boston victims,víctimas de Boston,dico_phrasis_0000025__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000025__en-es__original,dico_phrasis_0000025,en,es,Boston victims,para las víctimas de Boston,dico_phrasis_0000025__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000025__en-eu__flipped,dico_phrasis_0000025,en,eu,for Boston victims,Bostongo biktimak,dico_phrasis_0000025__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000025__en-eu__original,dico_phrasis_0000025,en,eu,Boston victims,Bostongo biktimentzat,dico_phrasis_0000025__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000025__es-en__flipped,dico_phrasis_0000025,es,en,para las víctimas de Boston,Boston victims,dico_phrasis_0000025__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000025__es-en__original,dico_phrasis_0000025,es,en,víctimas de Boston,for Boston victims,dico_phrasis_0000025__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000025__es-eu__flipped,dico_phrasis_0000025,es,eu,para las víctimas de Boston,Bostongo biktimak,dico_phrasis_0000025__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000025__es-eu__original,dico_phrasis_0000025,es,eu,víctimas de Boston,Bostongo biktimentzat,dico_phrasis_0000025__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000025__eu-en__flipped,dico_phrasis_0000025,eu,en,Bostongo biktimentzat,Boston victims,dico_phrasis_0000025__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000025__eu-en__original,dico_phrasis_0000025,eu,en,Bostongo biktimak,for Boston victims,dico_phrasis_0000025__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000025__eu-es__flipped,dico_phrasis_0000025,eu,es,Bostongo biktimentzat,víctimas de Boston,dico_phrasis_0000025__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000025__eu-es__original,dico_phrasis_0000025,eu,es,Bostongo biktimak,para las víctimas de Boston,dico_phrasis_0000025__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000027__en-es__flipped,dico_phrasis_0000027,en,es,over Ed Snowden affair,por Edward Snowden,dico_phrasis_0000027__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000027__en-es__original,dico_phrasis_0000027,en,es,over Edward Snowden,por el caso Ed Snowden,dico_phrasis_0000027__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000027__en-eu__flipped,dico_phrasis_0000027,en,eu,over Ed Snowden affair,Edward Snowdenen inguruan,dico_phrasis_0000027__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000027__en-eu__original,dico_phrasis_0000027,en,eu,over Edward Snowden,Ed Snowdenen aferaren inguruan,dico_phrasis_0000027__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000027__es-en__flipped,dico_phrasis_0000027,es,en,por el caso Ed Snowden,over Edward Snowden,dico_phrasis_0000027__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000027__es-en__original,dico_phrasis_0000027,es,en,por Edward Snowden,over Ed Snowden affair,dico_phrasis_0000027__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000027__es-eu__flipped,dico_phrasis_0000027,es,eu,por el caso Ed Snowden,Edward Snowdenen inguruan,dico_phrasis_0000027__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000027__es-eu__original,dico_phrasis_0000027,es,eu,por Edward Snowden,Ed Snowdenen aferaren inguruan,dico_phrasis_0000027__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000027__eu-en__flipped,dico_phrasis_0000027,eu,en,Ed Snowdenen aferaren inguruan,over Edward Snowden,dico_phrasis_0000027__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000027__eu-en__original,dico_phrasis_0000027,eu,en,Edward Snowdenen inguruan,over Ed Snowden affair,dico_phrasis_0000027__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000027__eu-es__flipped,dico_phrasis_0000027,eu,es,Ed Snowdenen aferaren inguruan,por Edward Snowden,dico_phrasis_0000027__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000027__eu-es__original,dico_phrasis_0000027,eu,es,Edward Snowdenen inguruan,por el caso Ed Snowden,dico_phrasis_0000027__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000028__en-es__flipped,dico_phrasis_0000028,en,es,for plan,propuesta,dico_phrasis_0000028__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000028__en-es__original,dico_phrasis_0000028,en,es,proposal,para el plan,dico_phrasis_0000028__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000028__en-eu__flipped,dico_phrasis_0000028,en,eu,for plan,proposamen,dico_phrasis_0000028__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000028__en-eu__original,dico_phrasis_0000028,en,eu,proposal,plan baterako,dico_phrasis_0000028__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000028__es-en__flipped,dico_phrasis_0000028,es,en,para el plan,proposal,dico_phrasis_0000028__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000028__es-en__original,dico_phrasis_0000028,es,en,propuesta,for plan,dico_phrasis_0000028__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000028__es-eu__flipped,dico_phrasis_0000028,es,eu,para el plan,proposamen,dico_phrasis_0000028__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000028__es-eu__original,dico_phrasis_0000028,es,eu,propuesta,plan baterako,dico_phrasis_0000028__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000028__eu-en__flipped,dico_phrasis_0000028,eu,en,plan baterako,proposal,dico_phrasis_0000028__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000028__eu-en__original,dico_phrasis_0000028,eu,en,proposamen,for plan,dico_phrasis_0000028__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000028__eu-es__flipped,dico_phrasis_0000028,eu,es,plan baterako,propuesta,dico_phrasis_0000028__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000028__eu-es__original,dico_phrasis_0000028,eu,es,proposamen,para el plan,dico_phrasis_0000028__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000029__en-es__flipped,dico_phrasis_0000029,en,es,after full 5 years in captivity,tras casi cinco años de cautiverio,dico_phrasis_0000029__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000029__en-es__original,dico_phrasis_0000029,en,es,after almost five years captivity,tras cinco años completos en cautiverio,dico_phrasis_0000029__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000029__en-eu__flipped,dico_phrasis_0000029,en,eu,after full 5 years in captivity,ia bost urteko gatibualdiaren ondoren,dico_phrasis_0000029__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000029__en-eu__original,dico_phrasis_0000029,en,eu,after almost five years captivity,gatibualdian bost urte oso eman ondoren,dico_phrasis_0000029__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000029__es-en__flipped,dico_phrasis_0000029,es,en,tras cinco años completos en cautiverio,after almost five years captivity,dico_phrasis_0000029__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000029__es-en__original,dico_phrasis_0000029,es,en,tras casi cinco años de cautiverio,after full 5 years in captivity,dico_phrasis_0000029__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000029__es-eu__flipped,dico_phrasis_0000029,es,eu,tras cinco años completos en cautiverio,ia bost urteko gatibualdiaren ondoren,dico_phrasis_0000029__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000029__es-eu__original,dico_phrasis_0000029,es,eu,tras casi cinco años de cautiverio,gatibualdian bost urte oso eman ondoren,dico_phrasis_0000029__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000029__eu-en__flipped,dico_phrasis_0000029,eu,en,gatibualdian bost urte oso eman ondoren,after almost five years captivity,dico_phrasis_0000029__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000029__eu-en__original,dico_phrasis_0000029,eu,en,ia bost urteko gatibualdiaren ondoren,after full 5 years in captivity,dico_phrasis_0000029__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000029__eu-es__flipped,dico_phrasis_0000029,eu,es,gatibualdian bost urte oso eman ondoren,tras casi cinco años de cautiverio,dico_phrasis_0000029__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000029__eu-es__original,dico_phrasis_0000029,eu,es,ia bost urteko gatibualdiaren ondoren,tras cinco años completos en cautiverio,dico_phrasis_0000029__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000033__en-es__flipped,dico_phrasis_0000033,en,es,9 foreign tourists and one Pakistani,10 turistas extranjeros,dico_phrasis_0000033__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000033__en-es__original,dico_phrasis_0000033,en,es,10 foreign tourists,9 turistas extranjeros y un pakistaní,dico_phrasis_0000033__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000033__en-eu__flipped,dico_phrasis_0000033,en,eu,9 foreign tourists and one Pakistani,10 turista atzerritar,dico_phrasis_0000033__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000033__en-eu__original,dico_phrasis_0000033,en,eu,10 foreign tourists,9 turista atzerritar eta pakistandar bat,dico_phrasis_0000033__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000033__es-en__flipped,dico_phrasis_0000033,es,en,9 turistas extranjeros y un pakistaní,10 foreign tourists,dico_phrasis_0000033__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000033__es-en__original,dico_phrasis_0000033,es,en,10 turistas extranjeros,9 foreign tourists and one Pakistani,dico_phrasis_0000033__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000033__es-eu__flipped,dico_phrasis_0000033,es,eu,9 turistas extranjeros y un pakistaní,10 turista atzerritar,dico_phrasis_0000033__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000033__es-eu__original,dico_phrasis_0000033,es,eu,10 turistas extranjeros,9 turista atzerritar eta pakistandar bat,dico_phrasis_0000033__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000033__eu-en__flipped,dico_phrasis_0000033,eu,en,9 turista atzerritar eta pakistandar bat,10 foreign tourists,dico_phrasis_0000033__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000033__eu-en__original,dico_phrasis_0000033,eu,en,10 turista atzerritar,9 foreign tourists and one Pakistani,dico_phrasis_0000033__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000033__eu-es__flipped,dico_phrasis_0000033,eu,es,9 turista atzerritar eta pakistandar bat,10 turistas extranjeros,dico_phrasis_0000033__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000033__eu-es__original,dico_phrasis_0000033,eu,es,10 turista atzerritar,9 turistas extranjeros y un pakistaní,dico_phrasis_0000033__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000036__en-es__flipped,dico_phrasis_0000036,en,es,as Australia 's new Prime Minister,como primer ministro de Australia,dico_phrasis_0000036__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000036__en-es__original,dico_phrasis_0000036,en,es,as Australian PM,como nuevo primer ministro de Australia,dico_phrasis_0000036__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000036__en-eu__flipped,dico_phrasis_0000036,en,eu,as Australia 's new Prime Minister,Australiako lehen ministro gisa,dico_phrasis_0000036__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000036__en-eu__original,dico_phrasis_0000036,en,eu,as Australian PM,Australiako lehen ministro berri gisa,dico_phrasis_0000036__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000036__es-en__flipped,dico_phrasis_0000036,es,en,como nuevo primer ministro de Australia,as Australian PM,dico_phrasis_0000036__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000036__es-en__original,dico_phrasis_0000036,es,en,como primer ministro de Australia,as Australia 's new Prime Minister,dico_phrasis_0000036__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000036__es-eu__flipped,dico_phrasis_0000036,es,eu,como nuevo primer ministro de Australia,Australiako lehen ministro gisa,dico_phrasis_0000036__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000036__es-eu__original,dico_phrasis_0000036,es,eu,como primer ministro de Australia,Australiako lehen ministro berri gisa,dico_phrasis_0000036__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000036__eu-en__flipped,dico_phrasis_0000036,eu,en,Australiako lehen ministro berri gisa,as Australian PM,dico_phrasis_0000036__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000036__eu-en__original,dico_phrasis_0000036,eu,en,Australiako lehen ministro gisa,as Australia 's new Prime Minister,dico_phrasis_0000036__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000036__eu-es__flipped,dico_phrasis_0000036,eu,es,Australiako lehen ministro berri gisa,como primer ministro de Australia,dico_phrasis_0000036__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000036__eu-es__original,dico_phrasis_0000036,eu,es,Australiako lehen ministro gisa,como nuevo primer ministro de Australia,dico_phrasis_0000036__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000037__en-es__flipped,dico_phrasis_0000037,en,es,of one-child policy,política del hijo único,dico_phrasis_0000037__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000037__en-es__original,dico_phrasis_0000037,en,es,one-child policy,de la política del hijo único,dico_phrasis_0000037__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000037__en-eu__flipped,dico_phrasis_0000037,en,eu,of one-child policy,seme-alaba bakarraren politika,dico_phrasis_0000037__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000037__en-eu__original,dico_phrasis_0000037,en,eu,one-child policy,seme-alaba bakarraren politikaren,dico_phrasis_0000037__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000037__es-en__flipped,dico_phrasis_0000037,es,en,de la política del hijo único,one-child policy,dico_phrasis_0000037__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000037__es-en__original,dico_phrasis_0000037,es,en,política del hijo único,of one-child policy,dico_phrasis_0000037__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000037__es-eu__flipped,dico_phrasis_0000037,es,eu,de la política del hijo único,seme-alaba bakarraren politika,dico_phrasis_0000037__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000037__es-eu__original,dico_phrasis_0000037,es,eu,política del hijo único,seme-alaba bakarraren politikaren,dico_phrasis_0000037__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000037__eu-en__flipped,dico_phrasis_0000037,eu,en,seme-alaba bakarraren politikaren,one-child policy,dico_phrasis_0000037__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000037__eu-en__original,dico_phrasis_0000037,eu,en,seme-alaba bakarraren politika,of one-child policy,dico_phrasis_0000037__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000037__eu-es__flipped,dico_phrasis_0000037,eu,es,seme-alaba bakarraren politikaren,política del hijo único,dico_phrasis_0000037__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000037__eu-es__original,dico_phrasis_0000037,eu,es,seme-alaba bakarraren politika,de la política del hijo único,dico_phrasis_0000037__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000038__en-es__flipped,dico_phrasis_0000038,en,es,A mother,Una mujer,dico_phrasis_0000038__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000038__en-es__original,dico_phrasis_0000038,en,es,A woman,Una madre,dico_phrasis_0000038__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000038__en-eu__flipped,dico_phrasis_0000038,en,eu,A mother,Emakume bat,dico_phrasis_0000038__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000038__en-eu__original,dico_phrasis_0000038,en,eu,A woman,Ama bat,dico_phrasis_0000038__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000038__es-en__flipped,dico_phrasis_0000038,es,en,Una madre,A woman,dico_phrasis_0000038__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000038__es-en__original,dico_phrasis_0000038,es,en,Una mujer,A mother,dico_phrasis_0000038__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000038__es-eu__flipped,dico_phrasis_0000038,es,eu,Una madre,Emakume bat,dico_phrasis_0000038__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000038__es-eu__original,dico_phrasis_0000038,es,eu,Una mujer,Ama bat,dico_phrasis_0000038__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000038__eu-en__flipped,dico_phrasis_0000038,eu,en,Ama bat,A woman,dico_phrasis_0000038__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000038__eu-en__original,dico_phrasis_0000038,eu,en,Emakume bat,A mother,dico_phrasis_0000038__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000038__eu-es__flipped,dico_phrasis_0000038,eu,es,Ama bat,Una mujer,dico_phrasis_0000038__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000038__eu-es__original,dico_phrasis_0000038,eu,es,Emakume bat,Una madre,dico_phrasis_0000038__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000039__en-es__flipped,dico_phrasis_0000039,en,es,after her eight-year-old daughter,tras una niña de ocho años,dico_phrasis_0000039__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000039__en-es__original,dico_phrasis_0000039,en,es,after an eight-year-old girl,tras su hija de ocho años,dico_phrasis_0000039__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000039__en-eu__flipped,dico_phrasis_0000039,en,eu,after her eight-year-old daughter,zortzi urteko neska baten ondoren,dico_phrasis_0000039__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000039__en-eu__original,dico_phrasis_0000039,en,eu,after an eight-year-old girl,bere zortzi urteko alabaren ondoren,dico_phrasis_0000039__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000039__es-en__flipped,dico_phrasis_0000039,es,en,tras su hija de ocho años,after an eight-year-old girl,dico_phrasis_0000039__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000039__es-en__original,dico_phrasis_0000039,es,en,tras una niña de ocho años,after her eight-year-old daughter,dico_phrasis_0000039__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000039__es-eu__flipped,dico_phrasis_0000039,es,eu,tras su hija de ocho años,zortzi urteko neska baten ondoren,dico_phrasis_0000039__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000039__es-eu__original,dico_phrasis_0000039,es,eu,tras una niña de ocho años,bere zortzi urteko alabaren ondoren,dico_phrasis_0000039__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000039__eu-en__flipped,dico_phrasis_0000039,eu,en,bere zortzi urteko alabaren ondoren,after an eight-year-old girl,dico_phrasis_0000039__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000039__eu-en__original,dico_phrasis_0000039,eu,en,zortzi urteko neska baten ondoren,after her eight-year-old daughter,dico_phrasis_0000039__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000039__eu-es__flipped,dico_phrasis_0000039,eu,es,bere zortzi urteko alabaren ondoren,tras una niña de ocho años,dico_phrasis_0000039__es-eu__original,FORWARD_ENTAILMENT
