instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_trial_0062__es-en__reverse,dico_trial_0062,es,en,nuevo ataque aéreo,airstrike,dico_trial_0062__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0062__es-eu__forward,dico_trial_0062,es,eu,ataque aéreo,aire-eraso berri bat,dico_trial_0062__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0062__es-eu__reverse,dico_trial_0062,es,eu,nuevo ataque aéreo,aire-erasoa,dico_trial_0062__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0062__eu-en__forward,dico_trial_0062,eu,en,aire-erasoa,new airstrike,dico_trial_0062__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0062__eu-en__reverse,dico_trial_0062,eu,en,aire-eraso berri bat,airstrike,dico_trial_0062__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0062__eu-es__forward,dico_trial_0062,eu,es,aire-erasoa,nuevo ataque aéreo,dico_trial_0062__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0062__eu-es__reverse,dico_trial_0062,eu,es,aire-eraso berri bat,ataque aéreo,dico_trial_0062__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0063__en-es__forward,dico_trial_0063,en,es,Red panda,panda rojo desaparecido,dico_trial_0063__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0063__en-es__reverse,dico_trial_0063,en,es,Missing red panda,panda rojo,dico_trial_0063__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0063__en-eu__forward,dico_trial_0063,en,eu,Red panda,desagertutako panda gorria,dico_trial_0063__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0063__en-eu__reverse,dico_trial_0063,en,eu,Missing red panda,panda gorria,dico_trial_0063__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0063__es-en__forward,dico_trial_0063,es,en,panda rojo,Missing red panda,dico_trial_0063__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0063__es-en__reverse,dico_trial_0063,es,en,panda rojo desaparecido,Red panda,dico_trial_0063__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0063__es-eu__forward,dico_trial_0063,es,eu,panda rojo,desagertutako panda gorria,dico_trial_0063__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0063__es-eu__reverse,dico_trial_0063,es,eu,panda rojo desaparecido,panda gorria,dico_trial_0063__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0063__eu-en__forward,dico_trial_0063,eu,en,panda gorria,Missing red panda,dico_trial_0063__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0063__eu-en__reverse,dico_trial_0063,eu,en,desagertutako panda gorria,Red panda,dico_trial_0063__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0063__eu-es__forward,dico_trial_0063,eu,es,panda gorria,panda rojo desaparecido,dico_trial_0063__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0063__eu-es__reverse,dico_trial_0063,eu,es,desagertutako panda gorria,panda rojo,dico_trial_0063__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0064__en-es__forward,dico_trial_0064,en,es,Car bombing,atentados con coche bomba,dico_trial_0064__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0064__en-es__reverse,dico_trial_0064,en,es,Car bombings,atentado con coche bomba,dico_trial_0064__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0064__en-eu__forward,dico_trial_0064,en,eu,Car bombing,auto-bonba erasoak,dico_trial_0064__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0064__en-eu__reverse,dico_trial_0064,en,eu,Car bombings,auto-bonba erasoa,dico_trial_0064__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0064__es-en__forward,dico_trial_0064,es,en,atentado con coche bomba,Car bombings,dico_trial_0064__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0064__es-en__reverse,dico_trial_0064,es,en,atentados con coche bomba,Car bombing,dico_trial_0064__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0064__es-eu__forward,dico_trial_0064,es,eu,atentado con coche bomba,auto-bonba erasoak,dico_trial_0064__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0064__es-eu__reverse,dico_trial_0064,es,eu,atentados con coche bomba,auto-bonba erasoa,dico_trial_0064__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0064__eu-en__forward,dico_trial_0064,eu,en,auto-bonba erasoa,Car bombings,dico_trial_0064__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0064__eu-en__reverse,dico_trial_0064,eu,en,auto-bonba erasoak,Car bombing,dico_trial_0064__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0064__eu-es__forward,dico_trial_0064,eu,es,auto-bonba erasoa,atentados con coche bomba,dico_trial_0064__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0064__eu-es__reverse,dico_trial_0064,eu,es,auto-bonba erasoak,atentado con coche bomba,dico_trial_0064__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0065__en-es__forward,dico_trial_0065,en,es,Indian police,policía de Bombay,dico_trial_0065__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0065__en-es__reverse,dico_trial_0065,en,es,Mumbai police,policía india,dico_trial_0065__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0065__en-eu__forward,dico_trial_0065,en,eu,Indian police,Mumbaiko polizia,dico_trial_0065__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0065__en-eu__reverse,dico_trial_0065,en,eu,Mumbai police,Indiako polizia,dico_trial_0065__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0065__es-en__forward,dico_trial_0065,es,en,policía india,Mumbai police,dico_trial_0065__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0065__es-en__reverse,dico_trial_0065,es,en,policía de Bombay,Indian police,dico_trial_0065__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0065__es-eu__forward,dico_trial_0065,es,eu,policía india,Mumbaiko polizia,dico_trial_0065__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0065__es-eu__reverse,dico_trial_0065,es,eu,policía de Bombay,Indiako polizia,dico_trial_0065__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0065__eu-en__forward,dico_trial_0065,eu,en,Indiako polizia,Mumbai police,dico_trial_0065__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0065__eu-en__reverse,dico_trial_0065,eu,en,Mumbaiko polizia,Indian police,dico_trial_0065__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0065__eu-es__forward,dico_trial_0065,eu,es,Indiako polizia,policía de Bombay,dico_trial_0065__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0065__eu-es__reverse,dico_trial_0065,eu,es,Mumbaiko polizia,policía india,dico_trial_0065__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0066__en-es__forward,dico_trial_0066,en,es,Committee,Comité Judicial del Senado,dico_trial_0066__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0066__en-es__reverse,dico_trial_0066,en,es,Senate Judiciary Committee,comité,dico_trial_0066__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0066__en-eu__forward,dico_trial_0066,en,eu,Committee,Senatuko Batzorde Judiziala,dico_trial_0066__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0066__en-eu__reverse,dico_trial_0066,en,eu,Senate Judiciary Committee,batzordea,dico_trial_0066__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0066__es-en__forward,dico_trial_0066,es,en,comité,Senate Judiciary Committee,dico_trial_0066__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0066__es-en__reverse,dico_trial_0066,es,en,Comité Judicial del Senado,Committee,dico_trial_0066__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0066__es-eu__forward,dico_trial_0066,es,eu,comité,Senatuko Batzorde Judiziala,dico_trial_0066__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0066__es-eu__reverse,dico_trial_0066,es,eu,Comité Judicial del Senado,batzordea,dico_trial_0066__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0066__eu-en__forward,dico_trial_0066,eu,en,batzordea,Senate Judiciary Committee,dico_trial_0066__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0066__eu-en__reverse,dico_trial_0066,eu,en,Senatuko Batzorde Judiziala,Committee,dico_trial_0066__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0066__eu-es__forward,dico_trial_0066,eu,es,batzordea,Comité Judicial del Senado,dico_trial_0066__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0066__eu-es__reverse,dico_trial_0066,eu,es,Senatuko Batzorde Judiziala,comité,dico_trial_0066__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0067__en-es__forward,dico_trial_0067,en,es,health care law,nueva ley sanitaria,dico_trial_0067__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0067__en-es__reverse,dico_trial_0067,en,es,new health care law,ley sanitaria,dico_trial_0067__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0067__en-eu__forward,dico_trial_0067,en,eu,health care law,osasun lege berria,dico_trial_0067__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0067__en-eu__reverse,dico_trial_0067,en,eu,new health care law,osasun legea,dico_trial_0067__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0067__es-en__forward,dico_trial_0067,es,en,ley sanitaria,new health care law,dico_trial_0067__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0067__es-en__reverse,dico_trial_0067,es,en,nueva ley sanitaria,health care law,dico_trial_0067__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0067__es-eu__forward,dico_trial_0067,es,eu,ley sanitaria,osasun lege berria,dico_trial_0067__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0067__es-eu__reverse,dico_trial_0067,es,eu,nueva ley sanitaria,osasun legea,dico_trial_0067__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0067__eu-en__forward,dico_trial_0067,eu,en,osasun legea,new health care law,dico_trial_0067__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0067__eu-en__reverse,dico_trial_0067,eu,en,osasun lege berria,health care law,dico_trial_0067__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0067__eu-es__forward,dico_trial_0067,eu,es,osasun legea,nueva ley sanitaria,dico_trial_0067__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0067__eu-es__reverse,dico_trial_0067,eu,es,osasun lege berria,ley sanitaria,dico_trial_0067__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0068__en-es__forward,dico_trial_0068,en,es,bomb,atentado con bomba,dico_trial_0068__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0068__en-es__reverse,dico_trial_0068,en,es,bomb attack,bomba,dico_trial_0068__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0068__en-eu__forward,dico_trial_0068,en,eu,bomb,bonba erasoa,dico_trial_0068__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0068__en-eu__reverse,dico_trial_0068,en,eu,bomb attack,bonba,dico_trial_0068__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0068__es-en__forward,dico_trial_0068,es,en,bomba,bomb attack,dico_trial_0068__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0068__es-en__reverse,dico_trial_0068,es,en,atentado con bomba,bomb,dico_trial_0068__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0068__es-eu__forward,dico_trial_0068,es,eu,bomba,bonba erasoa,dico_trial_0068__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0068__es-eu__reverse,dico_trial_0068,es,eu,atentado con bomba,bonba,dico_trial_0068__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0068__eu-en__forward,dico_trial_0068,eu,en,bonba,bomb attack,dico_trial_0068__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0068__eu-en__reverse,dico_trial_0068,eu,en,bonba erasoa,bomb,dico_trial_0068__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0068__eu-es__forward,dico_trial_0068,eu,es,bonba,atentado con bomba,dico_trial_0068__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0068__eu-es__reverse,dico_trial_0068,eu,es,bonba erasoa,bomba,dico_trial_0068__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0069__en-es__forward,dico_trial_0069,en,es,Patriot missile battery,baterías de misiles Patriot,dico_trial_0069__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0069__en-es__reverse,dico_trial_0069,en,es,Patriot missile batteries,batería de misiles Patriot,dico_trial_0069__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0069__en-eu__forward,dico_trial_0069,en,eu,Patriot missile battery,Patriot misilen bateriak,dico_trial_0069__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0069__en-eu__reverse,dico_trial_0069,en,eu,Patriot missile batteries,Patriot misilen bateria,dico_trial_0069__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0069__es-en__forward,dico_trial_0069,es,en,batería de misiles Patriot,Patriot missile batteries,dico_trial_0069__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0069__es-en__reverse,dico_trial_0069,es,en,baterías de misiles Patriot,Patriot missile battery,dico_trial_0069__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0069__es-eu__forward,dico_trial_0069,es,eu,batería de misiles Patriot,Patriot misilen bateriak,dico_trial_0069__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0069__es-eu__reverse,dico_trial_0069,es,eu,baterías de misiles Patriot,Patriot misilen bateria,dico_trial_0069__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0069__eu-en__forward,dico_trial_0069,eu,en,Patriot misilen bateria,Patriot missile batteries,dico_trial_0069__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0069__eu-en__reverse,dico_trial_0069,eu,en,Patriot misilen bateriak,Patriot missile battery,dico_trial_0069__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0069__eu-es__forward,dico_trial_0069,eu,es,Patriot misilen bateria,baterías de misiles Patriot,dico_trial_0069__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0069__eu-es__reverse,dico_trial_0069,eu,es,Patriot misilen bateriak,batería de misiles Patriot,dico_trial_0069__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0070__en-es__forward,dico_trial_0070,en,es,Suicide bomber,terroristas suicidas,dico_trial_0070__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0070__en-es__reverse,dico_trial_0070,en,es,Suicide Bombers,terrorista suicida,dico_trial_0070__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0070__en-eu__forward,dico_trial_0070,en,eu,Suicide bomber,erasotzaile suizidak,dico_trial_0070__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0070__en-eu__reverse,dico_trial_0070,en,eu,Suicide Bombers,erasotzaile suizida,dico_trial_0070__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0070__es-en__forward,dico_trial_0070,es,en,terrorista suicida,Suicide Bombers,dico_trial_0070__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0070__es-en__reverse,dico_trial_0070,es,en,terroristas suicidas,Suicide bomber,dico_trial_0070__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0070__es-eu__forward,dico_trial_0070,es,eu,terrorista suicida,erasotzaile suizidak,dico_trial_0070__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0070__es-eu__reverse,dico_trial_0070,es,eu,terroristas suicidas,erasotzaile suizida,dico_trial_0070__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0070__eu-en__forward,dico_trial_0070,eu,en,erasotzaile suizida,Suicide Bombers,dico_trial_0070__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0070__eu-en__reverse,dico_trial_0070,eu,en,erasotzaile suizidak,Suicide bomber,dico_trial_0070__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0070__eu-es__forward,dico_trial_0070,eu,es,erasotzaile suizida,terroristas suicidas,dico_trial_0070__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0070__eu-es__reverse,dico_trial_0070,eu,es,erasotzaile suizidak,terrorista suicida,dico_trial_0070__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0071__en-es__forward,dico_trial_0071,en,es,Driver,conductor de tren,dico_trial_0071__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0071__en-es__reverse,dico_trial_0071,en,es,Train driver,conductor,dico_trial_0071__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0071__en-eu__forward,dico_trial_0071,en,eu,Driver,tren-gidaria,dico_trial_0071__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0071__en-eu__reverse,dico_trial_0071,en,eu,Train driver,gidaria,dico_trial_0071__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0071__es-en__forward,dico_trial_0071,es,en,conductor,Train driver,dico_trial_0071__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0071__es-en__reverse,dico_trial_0071,es,en,conductor de tren,Driver,dico_trial_0071__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0071__es-eu__forward,dico_trial_0071,es,eu,conductor,tren-gidaria,dico_trial_0071__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0071__es-eu__reverse,dico_trial_0071,es,eu,conductor de tren,gidaria,dico_trial_0071__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0071__eu-en__forward,dico_trial_0071,eu,en,gidaria,Train driver,dico_trial_0071__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0071__eu-en__reverse,dico_trial_0071,eu,en,tren-gidaria,Driver,dico_trial_0071__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0071__eu-es__forward,dico_trial_0071,eu,es,gidaria,conductor de tren,dico_trial_0071__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0071__eu-es__reverse,dico_trial_0071,eu,es,tren-gidaria,conductor,dico_trial_0071__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0072__en-es__forward,dico_trial_0072,en,es,return,para el regreso,dico_trial_0072__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0072__en-es__reverse,dico_trial_0072,en,es,for return,regreso,dico_trial_0072__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0072__en-eu__forward,dico_trial_0072,en,eu,return,itzulerarako,dico_trial_0072__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0072__en-eu__reverse,dico_trial_0072,en,eu,for return,itzulera,dico_trial_0072__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0072__es-en__forward,dico_trial_0072,es,en,regreso,for return,dico_trial_0072__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0072__es-en__reverse,dico_trial_0072,es,en,para el regreso,return,dico_trial_0072__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0072__es-eu__forward,dico_trial_0072,es,eu,regreso,itzulerarako,dico_trial_0072__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0072__es-eu__reverse,dico_trial_0072,es,eu,para el regreso,itzulera,dico_trial_0072__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0072__eu-en__forward,dico_trial_0072,eu,en,itzulera,for return,dico_trial_0072__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0072__eu-en__reverse,dico_trial_0072,eu,en,itzulerarako,return,dico_trial_0072__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0072__eu-es__forward,dico_trial_0072,eu,es,itzulera,para el regreso,dico_trial_0072__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0072__eu-es__reverse,dico_trial_0072,eu,es,itzulerarako,regreso,dico_trial_0072__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0073__en-es__forward,dico_trial_0073,en,es,Conservatives,oposición conservadora,dico_trial_0073__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0073__en-es__reverse,dico_trial_0073,en,es,Conservative opposition,conservadores,dico_trial_0073__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0073__en-eu__forward,dico_trial_0073,en,eu,Conservatives,oposizio kontserbadorea,dico_trial_0073__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0073__en-eu__reverse,dico_trial_0073,en,eu,Conservative opposition,kontserbadoreak,dico_trial_0073__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0073__es-en__forward,dico_trial_0073,es,en,conservadores,Conservative opposition,dico_trial_0073__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0073__es-en__reverse,dico_trial_0073,es,en,oposición conservadora,Conservatives,dico_trial_0073__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0073__es-eu__forward,dico_trial_0073,es,eu,conservadores,oposizio kontserbadorea,dico_trial_0073__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0073__es-eu__reverse,dico_trial_0073,es,eu,oposición conservadora,kontserbadoreak,dico_trial_0073__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0073__eu-en__forward,dico_trial_0073,eu,en,kontserbadoreak,Conservative opposition,dico_trial_0073__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0073__eu-en__reverse,dico_trial_0073,eu,en,oposizio kontserbadorea,Conservatives,dico_trial_0073__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0073__eu-es__forward,dico_trial_0073,eu,es,kontserbadoreak,oposición conservadora,dico_trial_0073__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0073__eu-es__reverse,dico_trial_0073,eu,es,oposizio kontserbadorea,conservadores,dico_trial_0073__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0074__en-es__forward,dico_trial_0074,en,es,missiles,misiles balísticos,dico_trial_0074__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0074__en-es__reverse,dico_trial_0074,en,es,ballistic missiles,misiles,dico_trial_0074__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0074__en-eu__forward,dico_trial_0074,en,eu,missiles,misil balistikoak,dico_trial_0074__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0074__en-eu__reverse,dico_trial_0074,en,eu,ballistic missiles,misilak,dico_trial_0074__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0074__es-en__forward,dico_trial_0074,es,en,misiles,ballistic missiles,dico_trial_0074__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0074__es-en__reverse,dico_trial_0074,es,en,misiles balísticos,missiles,dico_trial_0074__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0074__es-eu__forward,dico_trial_0074,es,eu,misiles,misil balistikoak,dico_trial_0074__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0074__es-eu__reverse,dico_trial_0074,es,eu,misiles balísticos,misilak,dico_trial_0074__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0074__eu-en__forward,dico_trial_0074,eu,en,misilak,ballistic missiles,dico_trial_0074__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0074__eu-en__reverse,dico_trial_0074,eu,en,misil balistikoak,missiles,dico_trial_0074__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0074__eu-es__forward,dico_trial_0074,eu,es,misilak,misiles balísticos,dico_trial_0074__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0074__eu-es__reverse,dico_trial_0074,eu,es,misil balistikoak,misiles,dico_trial_0074__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0075__en-es__forward,dico_trial_0075,en,es,Video,vídeo de seguridad,dico_trial_0075__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0075__en-es__reverse,dico_trial_0075,en,es,Security video,vídeo,dico_trial_0075__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0075__en-eu__forward,dico_trial_0075,en,eu,Video,segurtasun-bideoa,dico_trial_0075__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0075__en-eu__reverse,dico_trial_0075,en,eu,Security video,bideoa,dico_trial_0075__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0075__es-en__forward,dico_trial_0075,es,en,vídeo,Security video,dico_trial_0075__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0075__es-en__reverse,dico_trial_0075,es,en,vídeo de seguridad,Video,dico_trial_0075__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0075__es-eu__forward,dico_trial_0075,es,eu,vídeo,segurtasun-bideoa,dico_trial_0075__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0075__es-eu__reverse,dico_trial_0075,es,eu,vídeo de seguridad,bideoa,dico_trial_0075__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0075__eu-en__forward,dico_trial_0075,eu,en,bideoa,Security video,dico_trial_0075__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0075__eu-en__reverse,dico_trial_0075,eu,en,segurtasun-bideoa,Video,dico_trial_0075__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0075__eu-es__forward,dico_trial_0075,eu,es,bideoa,vídeo de seguridad,dico_trial_0075__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0075__eu-es__reverse,dico_trial_0075,eu,es,segurtasun-bideoa,vídeo,dico_trial_0075__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0076__en-es__forward,dico_trial_0076,en,es,A child,un niño joven,dico_trial_0076__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0076__en-es__reverse,dico_trial_0076,en,es,A young boy,un niño,dico_trial_0076__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0076__en-eu__forward,dico_trial_0076,en,eu,A child,mutil gazte bat,dico_trial_0076__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0076__en-eu__reverse,dico_trial_0076,en,eu,A young boy,haur bat,dico_trial_0076__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0076__es-en__forward,dico_trial_0076,es,en,un niño,A young boy,dico_trial_0076__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0076__es-en__reverse,dico_trial_0076,es,en,un niño joven,A child,dico_trial_0076__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0076__es-eu__forward,dico_trial_0076,es,eu,un niño,mutil gazte bat,dico_trial_0076__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0076__es-eu__reverse,dico_trial_0076,es,eu,un niño joven,haur bat,dico_trial_0076__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0076__eu-en__forward,dico_trial_0076,eu,en,haur bat,A young boy,dico_trial_0076__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0076__eu-en__reverse,dico_trial_0076,eu,en,mutil gazte bat,A child,dico_trial_0076__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0076__eu-es__forward,dico_trial_0076,eu,es,haur bat,un niño joven,dico_trial_0076__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0076__eu-es__reverse,dico_trial_0076,eu,es,mutil gazte bat,un niño,dico_trial_0076__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0077__en-es__forward,dico_trial_0077,en,es,A dog,un perro blanco,dico_trial_0077__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0077__en-es__reverse,dico_trial_0077,en,es,a white dog,un perro,dico_trial_0077__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0077__en-eu__forward,dico_trial_0077,en,eu,A dog,txakur zuri bat,dico_trial_0077__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0077__en-eu__reverse,dico_trial_0077,en,eu,a white dog,txakur bat,dico_trial_0077__eu-en__forward,FORWARD_ENTAILMENT
